file_name,sentence,label
LSE_RIGD_2022_esg.txt,*^ Nil TV18 Broadcast Limited – Independent Director Larsen and Toubro Limited – Independent Director Committee membership(s) / chairmanship(s) Appointed Areas of expertise in other company(ies) • Corporate Governance Adani Power Limited – Independent Director Committee membership(s) / chairmanship(s) Citizen of India Adani Green Energy Limited – Independent in other company(ies),1
LSE_RIGD_2022_esg.txt,"Financial, Regulatory / Legal & Risk Management Citizen of India Dr. Shumeet Banerji Committee membership(s) / chairmanship(s) Directorship in other listed company(ies) and Independent Director • Corporate Governance in other company(ies)",1
LSE_RIGD_2022_esg.txt,Nil Nil Citizen of India Citizen of India • Corporate Governance Committee membership(s) / chairmanship(s) Committee membership(s) / chairmanship(s) in other company(ies),1
LSE_RIGD_2022_esg.txt,Nil Citizen of India • Corporate Governance Committee membership(s) / chairmanship(s) in other company(ies),1
LSE_RIGD_2022_esg.txt,"The Board places on record Executive Director • Corporate Governance such persons in accordance with its deepest gratitude and appreciation TV18 Broadcast Limited – Non-Executive Director In the opinion of the Board, the the Company’s Policy for Selection of towards valuable contribution made Committee membership(s) / chairmanship(s) Independent Directors fulfil the Directors and determining Directors’ in other company(ies) *^ by Shri Yogendra P. Trivedi to the growth conditions specified in the Listing 4 independence and recommends to and governance of the Company Regulations and are independent of the Board their appointment.",1
LSE_RIGD_2022_esg.txt,"The Human Resources, Nomination and Remuneration Committee has global business environment, business The Company believes that sound policy is in consonance with existing Each Committee has the authority devised the criteria for evaluation of the performance of the Directors including strategy and risks involved.",1
LSE_RIGD_2022_esg.txt,"Audit Committee, Human Resources, Nomination and Remuneration Committee, Stakeholders’ 228 Reliance Industries Limited Integrated Annual Report 2021-22 229 Corporate Management Governance Financial Corporate Governance Report Overview Review Statements Brief terms of reference Meeting and Attendance Terms of Reference of the Committee inter alia include the following: 4 (Four) meetings of the Committee were held during the year.",1
LSE_RIGD_2022_esg.txt,"Yes No 71.43% 2 Arundhati Bhattacharya Member % Attendance of 3 Nikhil R. Meswani Member 100% 100% 100% 66.67% 100% 100% 66.67% member 4 Hital R. Meswani Member Corporate Social Responsibility and Governance Committee Shri Yogendra P. Trivedi demitted office as a Director of the Company effective conclusion of the 44th Annual General Meeting (Post IPO) held on June 24, 2021, and accordingly, ceased to be chairman and member of the Committee.",1
LSE_RIGD_2022_esg.txt,"Terms of Reference of the Committee inter alia include the following: • Review various measures and initiatives taken by the Company for reducing the quantum of unclaimed dividends and ensuring timely receipt of dividend warrants / annual reports / statutory notices by the security shareholders • Formulate and recommend to the Board, a Corporate Social Responsibility (CSR) Policy indicating the activities to be of the Company.",1
LSE_RIGD_2022_esg.txt,"232 Reliance Industries Limited Integrated Annual Report 2021-22 233 Corporate Management Governance Financial Corporate Governance Report Overview Review Statements National Stock Exchange of India The Scrutiniser submitted his report shareholders holding shares of Presentations to institutional 2021, the Company has sent letters Shareholders’ Feedback Survey: Limited (NSE) on March 10, 2022, after completion the Company in demat mode, (ii) investors / analysts: Detailed to all holders of physical securities of The Company sends feedback form of scrutiny and results of the e-voting Shareholders other than individuals presentations are made to institutional the Company intimating them the seeking shareholders’ views on Exchange Plaza, C-1, Block G, were announced on the same day.",0
LSE_RIGD_2022_esg.txt,"Governance (CSR&G) Deloitte Haskins & Sells LLP and The Secretarial Audit Report for the Disclosures” and can be raised by a However, options granted under Committee Chaturvedi & Shah LLP have confirmed financial year ended March 31, 2022 Whistle-blower through an e-mail or Annual Return ESOS–2006, but pending to be their eligibility and qualification is annexed herewith and marked dedicated telephone line or a letter During the year under review, exercised, continued to be governed The Annual Return of the Company required under the Act for holding the as Annexure III to this Report.",1
LSE_RIGD_2022_esg.txt,"About the Project Agency – N R Management access to sustainable water ii. 6 5% of the farmers explored opportunities; ii. 8 8% of the respondents Consultants India Private Farmer Producer Organisations resources, healthcare and reported reduction in increased access to digital adopted production practices Limited (FPO) are emerging fast as one education, and creation of better transportation costs with learning and improved after listening to the RFIS of the most effective means livelihood opportunities.",2
LSE_RIGD_2022_esg.txt,"of reducing the cost of cultivation development of the farmers’ mentorship, their access to in addressing the district’s and lowering the yield loss due to iv. 8 0% of the respondents livelihoods facilitating them to markets was better which development challenges e. Livelihoods climatic stress, pest infestations adopted production come together as a collective, resulted in through innovative and i. 8 3% of the respondents and disease etc. practices after listening aggregate their produce for sustainable solutions, to RFIS programme, out economies of scale and bargain i. B etter price discovery, with reported an increase in the facilitating transformative 3.",0
LSE_RIGD_2022_esg.txt,"Close to a fifth a. Overall Impact one-fourth of livestock across the three institutions Panchayat has been – 4th Wheel Social Impact respondents are sole earners owners, and 64% of fisher – Farmer Producer achieved through active ` i. T he study revealed that the 2.",2
LSE_RIGD_2022_esg.txt,Overall residents having the primary farming households that have i. Strengthening of Gram Impact Assessment Study i. 93% respondents reported source of water within 200 M b. Role and Efficacy of limited livelihood options through Panchayats (GP) as an of Water Based Initiatives improvements in their from their homes.,0
LSE_RIGD_2022_esg.txt,"the members are actively for synergies/capacitating strengthened FPOs to job) as the trainees could find Average annual gross income a. Programme Approach contributing to their community in water resources, lead improved livelihoods, viable local jobs.",0
LSE_RIGD_2022_esg.txt,This confidence management and critical ` enhanced income as well as to be 1.08 lakhs; which was interventions ensured through is reflected in their savings support for water harvesting and benefits of collectivization.,1
LSE_RIGD_2022_esg.txt,plastics (circular economy) Particulars of Energy • Improve the usage efficiency • Direct blending of Crude • CP-10 and PTA-1 CT Cooling tower fans replaced with energy efficient fans.,0
LSE_RIGD_2022_esg.txt,"(ii) Steps taken to utilize alternate sources of energy Despite the challenges faced • FCC Catalyst switchover support Relentless monitoring of energy during the pandemic, all J amnagar Manufacturing • F clean process development • Co-firing of biomass and Bagasse with coal at Dahej and Hazira performance is pursued by personnel were deployed ensuring Division: Special Economic for reuse of Porvair and PALL Manufacturing Divisions.",1
LSE_RIGD_2022_esg.txt,"energy information, including Major energy conservation sodium free Di-Sulphide Oils • Replacement of Medium those on regulatory and initiatives taken during the Capital (DSO) to replace DiMethyl Pressure Steam (MPS) usage investments on compliance matters, available financial year 2021-22 Sr. Energy savings Di-Sulphide (DMDS) in with Low Pressure Steam (LPS) in Manufacturing Division energy efficient No (Gcal/hr) in real time across the Company.",0
LSE_RIGD_2022_esg.txt,"Research and technology system under Integrity The Company adopts a strategy • Recovery of hydrocarbon from resulting in stoppage development focuses on: Operating Windows (IOW) to manage energy based on the 5 HP Flare using flare gas recovery of RFG compressors (1.7 (i) New products, processes and catalyst development to support existing initiative for monitoring tenets of energy management: system (FGRS-2).",1
LSE_RIGD_2022_esg.txt,Dronagiri Dongri West Infra Limited 44 Kalamboli South First Infra Limited INR - - - - - - - - - - - - 9 Dronagiri Funde East Infra Limited 45 Kalamboli South Infra Limited 215 Stoke Park Limited * 22.04.2021 GBP 0.00 31.78 81.96 50.18 - 32.01 0.02 - 0.02 - 0.02 - 100.00% 10 Dronagiri Funde North Infra Limited 46 Kalamboli West Infra Limited INR 0.01 319.11 823.08 503.96 - 321.44 0.17 - 0.17 - 0.17 - 11 Dronagiri Funde South Infra Limited Kutch New Energy Projects Limited (formerly known as 216 Strand Life Sciences Private Limited 06.09.2021 INR 23.47 66.73 110.96 20.76 70.70 102.78 58.95 (0.69) 59.64 (0.20) 59.44 - 81.79% 47 Reliance Solar Projects Limited) Surajya Services Limited (Formerly known as 12 Dronagiri Funde West Infra Limited 217 09.05.2019 INR 0.03 27.56 30.61 3.02 - 1.71 (1.49) (0.39) (1.10) (0.00) (1.10) - 68.48% Surajya Services Private Limited) 48 MYJD Private Limited 13 Dronagiri Navghar East Infra Limited 218 Surela Investment And Trading Limited 07.05.2012 INR 0.05 (1.43) 21.25 22.63 5.27 0.50 (0.34) - (0.34) - (0.34) - 100.00% 49 Nilgiris Stores Limited 14 Dronagiri Navghar North First Infra Limited 219 Tesseract Imaging Limited 07.05.2019 INR 0.01 8.59 50.04 41.44 2.11 0.06 0.06 - 0.06 - 0.06 - 90.00% 50 Reliance Carbon Fibre Cylinder Limited 15 Dronagiri Navghar North Infra Limited 220 Consolidation Venture % * Sheet # Website: www.ril.com; e-mail: investor.,0
LSE_RIGD_2023_esg.txt,"We Care For a connected, prosperous and shared future 32-2202 tropeR ytilibisnopseR laicoS etaroproC Training CCCuuuullttuuurree Relief Art Well-being Social Cohesion Rescue Preparedness p y p Climate Resiliennccee Disease Management Financial Inclusion Prevention and Cure Excel Nurture Skilling Livelihood Building Reesssccuuueeee Income Generation VISION For Reliance, social commitment is strongly driven with the philosophy Integrated outcome report of Reliance Industries – social impact areas of 'We Care'.",1
LSE_RIGD_2023_esg.txt,"Funding for healthcare organisations Helping communities prepare for, Ensuring high-quality animal and initiatives, supporting public respond to, and recover from disasters care and Treatment, protecting health campaigns, and advocating for through technology-enabled disaster wildlife and animals, and reducing policies that improve access to care relief efforts human-animal conflict → → → Education Sports for Development Volunteering → Awards and Recognition → KEY MILESTONES Touched lives of Impacted 595 over 69.5 million districts including Enhancing access to quality education Fostering holistic development and for all, with a strong focus on the leadership among India’s youth people 54,200 villages and disadvantaged and marginalised through sport urban locations → → Rural INTRODUCTION Creating momentum with passion We reached out to partners and Our mission towards contributing and purpose – this was our approach stakeholders with a purposeful towards the SDGs, towards being a Transformation through 2022-23; a year when we approach to share learnings, to build social sector innovator in India and in leveraged on the deep 'We Care' more synergy and enhance outcomes the region continues with ambitious philosophy that has defined our towards achieving the Sustainable plans towards harnessing all our work, objectives and our approach to Development Goals.",1
LSE_RIGD_2023_esg.txt,"02 Reliance Industries Limited RURAL TRANSFORMATION Reliance Foundation aims to 1,346 villages engaged in Interventions on 22 value Community based Water 2 enable rural communities to water resources development chains impacted incomes Resource Management be income secure, nutrition- and their effective utilisation of 60,800 producers Scaling through The RF-BIJ programme builds the sufficient, climate-resilient Partnerships and Proven capacity of communities with respect and gender-just.",1
LSE_RIGD_2023_esg.txt,"with a focus on establishing and climate resilience, better production irrigation for agriculture and ultimately resources and enabled raising awareness during Gram Sabha • promoting resilient and self-reliant practices from agriculture and improves the quantity and quality of 114 low cost community water pathways to collectivisation, meetings, preparing Gram Panchayat rural communities.",0
LSE_RIGD_2023_esg.txt,"harvesting structures called Bori access to finance and Development Plans (GPDPs) for planning previous learnings, the programme for women in SHGs and youth, Bandhan were built by community markets; helped improve actions towards climate resilient villages, In addition to this, has been redesigned to address by bringing together partners and in project villages of Shahdol management and efficiency and increasing the capacity of Gram Reliance Foundation has strengthened contemporary issues and new communities.",0
LSE_RIGD_2023_esg.txt,"of resources, mainly water; Panchayats and local functionaries existing water infrastructure to empowered communities with challenges in a post-pandemic world, approach and with the support of for effective implementation of plans.",1
LSE_RIGD_2023_esg.txt,"In Kharif season of 2022-23, encouraged through the year, improve governance and compliance Foundation supports existing SHGs these farmers provided custom to diversify their diets by raising standards.",1
LSE_RIGD_2023_esg.txt,"In approach along with physical Gujarat, it is also supporting Empowering Farmers and Reliance Foundation endeavours to interaction with rural communities a cluster of women artisans Fisher Folk with Technology- make fishing safer, sustainable and has been developed to provide key involved in hand embroidery more profitable for marine fisher-folk livelihood information across three based Knowledge Solutions handicrafts, benefiting more along India’s expansive coastline, major themes i.e. agriculture, livestock than 400 women.",1
LSE_RIGD_2023_esg.txt,"The Digital Farm Schools also fisher folks avoided no this outbreak, Reliance Foundation interactive programmes A vehicle-mounted banner outlining propagate climate adaptive agricultural catch trips, thus saving has been closely monitoring the ethno-veterinary practices was created, practices like varietal selection, sowing were conducted and 914 operational costs situation and working with the which was aimed to increase the or planting methods, appropriate use video modules have been Department of Animal Husbandry.",1
LSE_RIGD_2023_esg.txt,"The following initiatives were To ensure availability of farm yard to project villages from Shahdol CASE STUDY CASE STUDY undertaken by Reliance Foundation manure, 3,400+ bio compost units and Kotma with support of fish Helping Him Weather Boda’s Digital Farm School to improve opportunities of livelihood established in project villages of fingerlings and feed for fish in Storms and youth welfare in Nagothane: Shahdol and Kotma, this activity will 250+ water bodies.",1
LSE_RIGD_2023_esg.txt,"Of all the digital farms As the members of the group applied Reliance Foundation supports Reliance Foundation efforts are In August 2022, Ismail escaped In Shahdol, this year, through various schools, the one in Boda is the the suggestions, they communicated alternative livelihoods which also being recognised by other getting caught in rough waters CSR initiatives, 12,000+ households only all-women school.",1
LSE_RIGD_2023_esg.txt,"16 17 Reliance Industries Limited Report on Corporate Social Responsibility 2022-23 HEALTH Strengthening Healthcare Empowering Sight, Reliance Foundation conducted the In accordance to the required CASE STUDY Envisioning Hope Ecosystem at Various Plant following activities in order to build healthcare facilities, two areas of 19-year-old Undergoes a Locations healthcare capacity in Jhajjar through infrastructure upgradation were Reliance Foundation Drishti Gastric Bypass Surgery -23: identified and supported: This year, the health outreach for the First Time in Reliance Foundation Drishti • • initiatives reached 1.78 lakh people Over 31,000 (31,412) underprivileged Existing neo-natal beds were not encompasses initiatives including Western India through community medical centre, individuals from 18 villages in Jhajjar sufficient for the treatment of eye screening, correcting refractive mobile medical units, specialised district were provided with health new born children in both these errors through free distribution of A 19-year-old patient, weighing 152kg eye care services and 50 health consultations through Reliance hospitals – Reliance Foundation spectacles and facilitating corneal with a BMI of 72.3 underwent a camps.",1
LSE_RIGD_2023_esg.txt,"18 19 Reliance Industries Limited Report on Corporate Social Responsibility 2022-23 HEALTH Education 15,000+ 65,000 STUDENTS PROVIDED WITH QUALITY STUDENTS AND CHILDREN EDUCATION THROUGH RF SCHOOLS, FORM CSR SITES SUPPORTED TO JIO INSTITUTE AND RF SCHOLARSHIPS CONTINUE EDUCATION AND BOOST LEARNING OUTCOMES • • • Menstrual Hygiene Day 2022 was More than 2,400 Chlorovet Reliance Foundation supported observed in around 22 villages, this disinfectant bottles were provided Akshaya Chaitanya to provide year Matka (mud pot) incinerator, a to over 1,200 households across 25.56 Lakh meals as part of the unique, hygienic and cost-effective eight Gram Panchayats in the Swasthya Aahara and Bal Shikshak pad disposing method was Nagothane region in the beginning Ahara programme with an aim to introduced to women in around of the monsoon season.",1
LSE_RIGD_2023_esg.txt,"1 Northwestern University, University Indian art, architecture, culture and sustainable solutions using the nine Contributing towards the of California, and University of history, built through research and verticals of Industry 4.0. UN Social Development Developing World-class Infrastructure Houston, among others, as well as collaboration and made accessible With the support of the Reliance Goals 4 (quality education), Tertiary Educational Google, Tableau, Fractal, and the on a technology-led storytelling Jio Institute has completed the Foundation's endowment fund, PDEU Goal 8 (decent work and Allen Institute of AI.",1
LSE_RIGD_2023_esg.txt,"PDEU is committed for All, intends to help medical states and Union Territories and four of Marketing in the Digital Age’, to promoting sustainable solutions practitioners make earlier and more countries outside India, and represent which received 1,668 cumulative and is proud to contribute to the accurate diagnoses of diseases diverse socio-economic backgrounds.",1
LSE_RIGD_2023_esg.txt,"22 23 Reliance Industries Limited Report on Corporate Social Responsibility 2022-23 EDUCATION To help equip children for school, Key Achievements Reliance Foundation 3 1,834 and 11,707 children entering Schools school were provided with school Promoting Excellence in In the 2022 IGCSE Class X",0
LSE_RIGD_2023_esg.txt,"In 2021-22, challenging social and financial In the 2022 IB Diploma teachers experienced in national and 76% of students secured distinction in backgrounds students were supported international curricula.",1
LSE_RIGD_2023_esg.txt,"The Foundation over the The initiative supported association towards child care and early Awards were instituted in 2018 to have a clean and safe environment, students, to working professionals and years has entered into partnerships members in bearing the education childhood education.",1
LSE_RIGD_2023_esg.txt,"with several organisations to improve expenditures of their children of the top 1,000 teachers who Some of these include, kid-friendly Pragya Shibir is a Reliance Foundation enrolment rates, enhance the skill-sets and the medical emergencies of There are tribal students who in excel in the Teaching Professionals restrooms, RO water filters for safe initiative, that helps students of teachers, encourage youngsters their families.",0
LSE_RIGD_2023_esg.txt,"30 31 Reliance Industries Limited Report on Corporate Social Responsibility 2022-23 EDUCATION Women Supporting Infrastructure Development for Education Empowerment Reliance Foundation extended support to the Anant National University to build and develop the infrastructure for a 5,000-student facility with a 2.6 million sq. ft. fully residential campus and state-of-the-art 5,60,000+ 34,000+ academic facilities.",1
LSE_RIGD_2023_esg.txt,"Reliance Foundation collaborated effort to bridge the span of time Reliance Foundation extended with Sanskardham in its endeavour that separates Vedic wisdom and support to Parvati Prema Jagati to provide high quality education for the modern world through research, Saraswati Vihar in the infrastructure learning and character building with publications and social media development of the proposed Sher an emphasis on Indian culture and outreach.",1
LSE_RIGD_2023_esg.txt,"UN SDGs 32 Reliance Industries Limited WOMEN EMPOWERMENT Reliance Foundation’s 210,000 women were 3,23,454 women and girls This 10-month Fellowship aims to project so far has reached and created 2 Vision is to Empower provided health consultations directly and indirectly nurture 50 energetic, driven, and sustainable impact in the lives of mission-focused women leaders from Connecting Women, 3,23,454 women and girls directly and Women, Towards through Sir H N Reliance impacted through the WCC the social sector in India, working indirectly, spread over 17 states of India.",1
LSE_RIGD_2023_esg.txt,"The Fellows are divided Initiative: WomenConnect increased awareness of and access to education opportunities farmers, fisherwomen into three tracks based on the nature digital tools and services, behavioural Over Their Decisions India Challenge of their experience - Economic changes in community around their through 14 Reliance and SHG members were In about a decade, India will have the Reliance Foundation, in partnership Empowerment and Entrepreneurship use of technology, increased livelihood Foundation schools impacted largest number of women than any with the United States Agency for (social entrepreneurs, digital and entrepreneurial opportunities and country in the world.",2
LSE_RIGD_2023_esg.txt,"At the convening, for low-literacy women through that empower women via access to to improving the lives of women Reliance Foundation also launched social issues in the country, Reliance this intergenerational cohort from edutainment-based courseware, and the use of digital technology and girls through its cross-cutting two flagships projects, the Foundation and Vital Voices Global 14 States and four Union Territories building entrepreneurship skills and to drive positive development and women empowerment initiatives WomenLead India Fellowship and Partnership launched the first engaged in sharing and learning providing mentorship and value-chain livelihood outcomes for themselves across programmes including Rural the WomenConnect Challenge WomenLead India Fellowship in through workshops, panel discussions, linkage support for women dairy and their families, with grants up to Transformation, Education, Health and India Programme: October 2022.",1
LSE_RIGD_2023_esg.txt,"Her entrepreneurial endeavours Maruvi’s journey started in 2021 For ease and safety, Maruvi now serve as a great example of how In 2022, Her Circle also expanded into the multilingual space with Her as a new-age entrepreneur when ensures that all payments are made awareness of digital tools can help Circle Hindi.",0
LSE_RIGD_2023_esg.txt,"Through their first social Launched on International Women’s insights series, they shared the Day, the Her Circle EveryBODY powerful story of the women of a Project aims to promote body village in Denganmal, Maharashtra, positivity and diversity through brought to life by the eloquent real-life stories and short films of narration of veteran theatre and film women challenging beauty standards personality, Sonali Kulkarni.",1
LSE_RIGD_2023_esg.txt,"UN SDGs 50 Reliance Industries Limited ART, CULTURE AND HERITAGE Other With the objective to preserve 1 Lakh + devotees provided ~5,000 rural girls in 32 India’s rich heritage of art and Initiatives with the essential facilities villages were given 'Lahani' culture as well as enhance like food, water, and (gifts) during Navratri avenues for livelihood of traditional artisans and crafts medicinal support persons, Reliance Foundation is constantly reimagining ways to protect and promote Reliance Foundation actively engages with various partners Indian Arts, Culture & contributing towards diverse initiatives across India.",1
LSE_RIGD_2023_esg.txt,"48 organisations to improve functional street side beggars, homeless workers, More than one lakh devotees were efficiency and effectiveness and is construction workers, differently abled provided with the essential facilities expected to increase understanding senior citizens and many such people like food, water, medicinal support & about roles & responsibilities of in need.",1
LSE_RIGD_2023_esg.txt,"self-governance and collective Reliance Foundation supported of animals in need of medical the year leading to reduce costs and • action towards climate resilient Over 58,800 youth and children the West Bengal Zoo Authority to treatment.",2
LSE_RIGD_2023_esg.txt,"villages for a sustainable future, turned artists & participated in ensure faster and better treatment used for intensive monitoring of Celebrating Azadi Ka Reliance Foundation sensitised various competition such as drawing, Procuring fodder during harvesting of injured wild animals, as well as wildlife and forest protection activities 31,504 Gram Sabha members Amrit Mahotsav essay writing, slogan writing, sports season of rice in November lowering fast and uninterrupted transportation taking place.",0
LSE_RIGD_2023_esg.txt,"Flags Reliance Foundation collaborated practices, sustainable fishing – around Azadi ka Amrit Mahotsav were also distributed to students, with Wildlife SOS to support feeding reaching 20.65 lakh+ people in and participated in the Har Ghar households and other community and medical care of over 30 rescued 16 states.",1
LSE_RIGD_2023_esg.txt,"From creating educational Peacock award for its CSR category of “Innovations aimed at conserving natural COVID 19 pandemic in ‘A December to Remember’ involved this initiative was conducted on a games, to designing traffic rules and initiatives across the country in CSR” resources and promoting partnership with Indian over 3,274 volunteering hours from virtual platform, students across jewellery, volunteers poured their hearts sustainability across India Red Cross Society 680 volunteers locations could join.",1
LSE_RIGD_2024_esg.txt,S 73.17 206 Reliance New Energy Battery Storage Limited S 100 251 Soubhagya Confectionery Private Limited S 100 207 Reliance New Energy Carbon Fibre Cylinder Limited S 100 252 Stoke Park Limited S 100 208 Reliance New Energy Hydrogen Electrolysis Limited S 100 253 Strand Life Sciences Private Limited S 90.86 209 Reliance New Energy Hydrogen Fuel Cell Limited S 100 254 Surajya Services Limited S 75.48 210 Reliance New Energy Limited S 100 255 Surela Investment and Trading Limited S 100 211 Reliance New Energy Power Electronics Limited S 100 256 Tesseract Imaging Limited S 92.41 212 Reliance New Energy Storage Limited S 100 257 The Indian Film Combine Private Limited S 83.17 213 Reliance New Power Electronics Limited S 100 258 Thodupuzha Retail Private Limited S 100 12 Reliance Industries Limited Business Responsibility & Sustainability Report 2023-24 13 A B C Section A: General Disclosure 26.,0
LSE_RIGD_2024_esg.txt,"Please indicate material responsible business conduct and sustainability issues pertaining to environmental and social matters that present a risk or an opportunity to your business, rationale for identifying the same, approach to adapt or mitigate the risk along-with its financial implications Financial implications of the risk or Financial implications of the risk or Material issue Rationale for identifying In case of risk, approach Material issue Rationale for identifying In case of risk, approach opportunity (Indicate positive or opportunity (Indicate positive or identified the risk/opportunity to adapt or mitigate identified the risk/opportunity to adapt or mitigate negative implications) negative implications) 1 | Climate change 4 | Water and effluent management Reliance faces physical and The Company has adopted a proactive The Company’s commitment to achieving At Reliance, water is an The Company has a comprehensive Requirement of water for the Company’s transitional risks related to stance in diminishing its environmental net-zero operational emissions by 2035 operational requirement.",1
LSE_RIGD_2024_esg.txt,"Physical risks impact through concerted carbon aligns with national / global environmental Thus, water availability may withdrawal and consumption in line availability of these vital resources in the include climate-related events footprint reduction efforts.",0
LSE_RIGD_2024_esg.txt,"creation of renewable energy sources solar and wind power diversify the energy needs to map and manage the and minimising external discharge Recognising this, the Company is Transitional risks stem from and eco-friendly materials, alongside portfolio.",0
LSE_RIGD_2024_esg.txt,"This comprehensive approach gain prominence, RIL’s investments in is socially equitable and measures, including monitoring usage, non-renewable resources.",0
LSE_RIGD_2024_esg.txt,The Company a more sustainable future and is aimed at propelling the Company EV infrastructure and battery technology environmentally sustainable.,1
LSE_RIGD_2024_esg.txt,2 | Managing Environmental Impacts impact on the Company and local efforts have been made to maximise Effective environmental The Company maintains rigorous The Company’s commitment to economy.,1
LSE_RIGD_2024_esg.txt,"Further, we have vessels regulations, avoid legal risks, and environmental regulations, particularly that failure to align with the escalating demand for its products.",0
LSE_RIGD_2024_esg.txt,The Company The Company is strategically investing 6 | Ecosystem and Biodiversity ensures that both employees and in emission reduction technologies and contractors are consistently educated enhancing energy efficiency across It becomes imperative for Reliance is committed to contributing The loss of ecosystem and biodiversity through ongoing training and refresher operations.,1
LSE_RIGD_2024_esg.txt,"and collaborate with partners to to commitment to environmental chain, assets and fuel, power & management and closely monitor societal sentiments against harmful identify approaches to progress its stewardship.",1
LSE_RIGD_2024_esg.txt,"Indicate whether risk or opportunity (R/O) Risk Opportunity Indicate whether risk or opportunity (R/O) Risk Opportunity 16 Reliance Industries Limited Business Responsibility & Sustainability Report 2023-24 17 A B C Section A: General Disclosure Financial implications of the risk or Financial implications of the risk or Material issue Rationale for identifying In case of risk, approach Material issue Rationale for identifying In case of risk, approach opportunity (Indicate positive or opportunity (Indicate positive or identified the risk/opportunity to adapt or mitigate identified the risk/opportunity to adapt or mitigate negative implications) negative implications) 7 | Innovation and Technology 10 | Disaster Preparedness and Management Reliance’s sustained success in The Reliance R&D team has Recognising the importance of agility Our business operations have a Global Corporate Security Man-made and natural disasters could growing value for its stakeholders invested in advanced systems in an ever-evolving landscape, the vast geographical spread, both (GCS) works closely with the business cause harm to our assets, people, and embracing transformative to optimise the impact of their Company prioritises rapid adoption onshore as well as offshore.",0
LSE_RIGD_2024_esg.txt,"11 | Health, Safety and Employee well-being 8 | Waste management & Circular economy Employee health and safety RIL recognises the importance of The Company prioritises the health and As a part of industrial chemical Reliance O2C unit reduces and Reliance generates hazardous waste is a non-negotiable aspect for healthy and safe working conditions as a safety of workforce, enshrined in its processes, hazardous waste recycles hazardous waste streams and during operations that can negatively Reliance to ensure that its human human right by implementing a globally policy.",2
LSE_RIGD_2024_esg.txt,"The Company proactively deals is generated, which might has effective and prompt clean-up impact the environment and human capital is provided with a working benchmarked HSE framework across with possible financial repercussions that be harmful to health and the and remediation measures to ensure health.",0
LSE_RIGD_2024_esg.txt,The Company practices will slow down the shift to emphasis on their mental and statement “Safety of persons overrides Company is committed to continuous is important to innovate and has a structured process to manage a low-carbon economy.,1
LSE_RIGD_2024_esg.txt,"all production targets” emphasises the improvement in health and safety maximise circularity across the decommissioned facilities to reduce continues to put in consistent efforts to importance the Company places on protocols, feedback from employees is value chain.",1
LSE_RIGD_2024_esg.txt,regulatory and litigation risks and reduce waste generation and promote the safety and well-being of its human actively sought and incorporated into our associated costs.,0
LSE_RIGD_2024_esg.txt,"The Company has championed The Reliance Group’s Diversity, Equity When people from different backgrounds, 9 | Sustainable supply chain management the cause of Diversity, Equity and & Inclusion (DEI) Charter was launched cultures, and experiences come together, Strong supply chain standards, The Company has a structured approach Any failure on the part of Inclusion (DEI) in the workplace affirming Reliance’s unwavering they bring unique perspectives that can monitoring mechanisms and to enhancing supplier performance, suppliers to comply with dynamically alongside its goals of growth commitment to the values of Diversity, lead to breakthroughs and new ways of ongoing engagement models deepening sustainability practices, and changing regulations can disrupt and expansion.",1
LSE_RIGD_2024_esg.txt,"Indicate whether risk or opportunity (R/O) Risk Opportunity Indicate whether risk or opportunity (R/O) Risk Opportunity 18 Reliance Industries Limited Business Responsibility & Sustainability Report 2023-24 19 A B C Section A: General Disclosure Financial implications of the risk or Financial implications of the risk or Material issue Rationale for identifying In case of risk, approach Material issue Rationale for identifying In case of risk, approach opportunity (Indicate positive or opportunity (Indicate positive or identified the risk/opportunity to adapt or mitigate identified the risk/opportunity to adapt or mitigate negative implications) negative implications) 14 | Data Privacy and Cybersecurity 17 | Community Development RIL businesses constantly The Cyber Security strategy at RIL is Cybersecurity incidents (e.g., loss of The commitment to ‘care’ Through its CSR initiatives, Reliance has Building empowered communities endeavour to provide enhanced ‘Aligned to Business’ and ‘Marked to business data, disruption in business and the philosophy of ‘doing catalysed development in education, through shared prosperity and fostering customer experience through Threat’.",1
LSE_RIGD_2024_esg.txt,"approach, whereby multiple security breaches can lead to substantial financial well for ourselves’ underlines social development in underserved and operate, enhancing brand reputation and However, this extends RIL’s technology solutions and processes are losses, erosion of investor & customer every action undertaken by marginalised sections of society.",0
LSE_RIGD_2024_esg.txt,"laws, regulations, industry best 18 | Labour Management and Human Rights practices and standards through internal & external attestations to ensure Maintaining cordial labour Reliance follows the principles of Failure to maintain proper labour relations compliance and enhanced assurance.",0
LSE_RIGD_2024_esg.txt,"relations is crucial for Reliance the United Nations Global Compact can lead to loss of productivity, potential to ensure the well-being and on human rights, labour practices, legal liabilities, and implications to 15 | Security and Asset Management productivity of its workforce.",0
LSE_RIGD_2024_esg.txt,"Risk Opportunity 20 Reliance Industries Limited Business Responsibility & Sustainability Report 2023-24 21 A B C Section B: Management and Process Disclosures Management and Our Approach Integrated ESG Governance B Process Disclosures RIL is guided by a policy framework that enables the Company to hold itself and its value chain partners Integrating the principles of the National Guidelines to the highest standards of environmental and social for Responsible Business Conduct into the structures, performance by encouraging an open, compliant and policies and processes ensure that stakeholder interests transparent work environment.",0
LSE_RIGD_2024_esg.txt,"Yes commitments, goals and to enhancing resource efficiency and energy conservation.",1
